year,iso,aco,ch,che,cheb,chech,chee,chefs,chenfd,cmp,dcsfd,dd1,dvc,dvp,dvpdp,dvt,emp,fca,icapt,lco,opprft,pi,revt,foreign,firms
1998,ROU,48509.41525,15804.5,49117,-595843,-286271,-882114,,,,,237168.6666666667,,,,,2.5815,-177425,1020173.26975,93694.33333333333,,-66992.5805,1263781.62625,1,4
1999,ROU,97806.97899999999,983054.5,58335.5,-882114,-115334,-997448,11149944,,,,198704,454826,0,0,454826,2.4925,-11120.33333333333,2318495.425333334,194406.3333333333,,196204.2788333333,2274624.7845,1,6
2000,ROU,174630.156,1096466.494375,52144.25,-1403513,22649,-1380864,6019332.834333333,,,,504033,433546.5,,0,433546.5,4.051666666666667,-10621.82725,2295980.6225,43985.5,,204643.564125,2012240.76475,1,8
2001,ROU,237289.50775,1307795.152083333,30913.912875,8311,40239.571,103886,15145.9085,,,,43217.81409090909,505355.8963333333,,0,505355.8963333333,1.371,99609.97808333334,1900279.260666667,222256.9465,,194592.8519166667,2161561.868416667,1,12
2002,ROU,39.94280000000001,401872.24,63981.0104,-374759.26275,107653.6886,-239795.76075,529934.3979999999,,,,83086.40264705881,248641.8732,,0,248641.8732,,31190.71968421053,2319633.19325,472015.9792307693,,66837.33345000001,1692761.462,1,20
2003,ROU,390544.3170736196,42799.96629824561,10357.40887116565,3782.206076923065,-28143.02578571428,-26462.83215384614,523926.7155,,,,25067.5526993865,309141.2898,,0,309141.2898,.5035691056910571,3335.303702380952,2142430.00671345,199353.6110127389,,-27642.62642690056,1415125.304251462,1,171
2004,ROU,281793.9191435898,246688.1476730768,222402.0161538461,140056.00688,1436995.083,1634530.84288,1820472.56223077,,,,37356.44435263157,197186.1130833333,,0,197186.1130833333,.9810081967213115,5852.423265000001,2146636.296855769,152738.927893617,,36775.83524519231,1580117.43035577,1,208
2005,ROU,275.7715892018781,27.95043776824034,23.46891588785046,71.00250819672132,6.756841269841271,78.17622950819674,249.026947368421,,,,2.907812500000001,38.52999999999999,,0,38.52999999999999,1.219795918367347,.902593607305936,278.6180836909871,965.0995362318833,,70.11519527896992,1522.630972103004,1,233
2006,ROU,8.728696891191712,36.20774162679424,24.22879792746113,79.67124590163934,-10.15507936507936,69.08126229508196,242.5934666666666,,,,15.11348655913978,30.78985185185185,,0,30.78985185185185,1.259768292682927,1.814708542713568,314.3373349282297,25.52889444444445,,24.72884210526314,191.3981961722487,1,209
2007,ROU,9.505763313609469,31.73366666666665,10.08623076923077,10.82072,5.098980769230769,15.90012,828.7807,,,,11.21715476190476,45.41847058823529,,0,45.41847058823529,.8803191489361702,1.407657142857143,301.3838730158729,27.33283435582823,,16.64366666666667,180.8868783068784,1,189
2008,ROU,13.14822388059702,27.72329999999999,20.17183084577113,22.54512658227849,-9.586903614457832,12.5052875,689.7097586206895,,,,14.41128717948718,30.70321739130435,,0,30.70321739130435,1.227933333333333,.6335645933014357,382.9403043478264,33.95135714285713,,23.26529565217392,267.0239086956523,1,230
2009,ROU,17.76441588785047,28.37043873517784,17.55827570093458,16.06954255319149,-.2392474226804122,15.45698958333333,430.7348974358974,,,,14.41132692307693,25.40477272727273,,0,25.40477272727273,2.101,.9345203619909498,420.6604347826087,35.71812857142857,,23.35132411067195,238.4444206349206,1,253
2010,ROU,13.56632608695652,30.17219402985076,21.38825652173912,22.64982352941177,6.446702479338844,29.13689075630252,232.7862368421053,,,,10.01305,33.17136363636364,,0,33.17136363636364,1.929705882352942,.1335672268907565,420.3097835820898,43.67770588235292,,22.10947014925374,234.6442771535581,1,268
2011,ROU,21.65491266375547,27.35422932330829,27.13514847161572,31.25161739130434,1.307483050847457,32.2010775862069,431.6486216216215,,,,10.68048148148148,54.97417857142858,,,54.97417857142858,1.507133333333333,.6737521008403364,464.4501165413538,48.36822321428571,,35.71927443609021,297.2342188679244,1,266
2012,ROU,13.68828806584362,32.68565357142859,25.47588065843622,33.19671929824561,1.547634782608695,34.69443859649124,518.3964594594595,,,,11.63440350877193,80.70349999999999,,,80.70349999999999,1.184157894736842,.4755992217898834,384.4943607142857,46.30900429184549,,25.75119285714284,272.7226164874552,1,280
2013,ROU,13.72234322033899,37.11581654676259,29.22143644067796,31.49762068965518,5.257178082191781,36.72000689655171,406.7962857142858,,,,12.56981057268722,9.740871794871795,,,9.740871794871795,4.204388888888889,1.44191235059761,363.2512086330937,37.18521610169491,,23.63477338129496,254.4883935018051,1,278
2014,ROU,4.598743697478991,51.29687500000001,46.39013025210082,29.94159195402299,14.31460795454546,44.21933333333334,495.5574285714286,,,,12.4974128440367,21.0679756097561,,,21.0679756097561,2.684571428571429,.138414342629482,414.3851964285714,41.67708085106383,,31.0831857142857,260.8209100719425,1,280
2015,ROU,5.943873303167424,59.18474524714831,57.41013063063067,44.95550000000002,-3.675191358024694,41.31235185185186,570.908756097561,,,,12.46838383838384,67.93722222222223,,,67.93722222222223,2.372975308641975,.1535319148936169,493.1022699619768,35.91655251141552,,34.97862357414448,257.0213601532568,1,263
2016,ROU,5.535530973451325,54.50843071161049,62.88060176991153,39.49006748466257,3.653660606060606,43.16625153374234,534.9232195121951,,,,11.67195693779905,82.85386363636363,,,82.85386363636363,1.382421686746988,.6024705882352943,454.2384344569291,34.1051517857143,,35.058531835206,228.1736503759398,1,267
2017,ROU,5.273211453744491,79.05131578947372,70.23623348017624,46.42598726114652,8.049366459627324,54.60895541401276,631.901717948718,,,,9.127248780487811,50.22128260869565,,,50.22128260869565,1.35616049382716,1.35314937759336,504.6056804511279,36.22030396475771,,53.25490225563908,271.57337593985,1,266
2018,ROU,6.940555066079297,92.66597368421054,70.08168722466958,56.03873563218393,12.18053977272728,68.15535632183905,972.8976153846153,,,,9.086534653465348,125.5938205128205,,,125.5938205128205,1.56188,1.034525210084033,515.0401766917292,41.76093392070482,,62.22075563909774,309.657883018868,1,266
2019,ROU,7.829769911504427,106.7074830188679,71.01139380530971,71.06774698795179,2.518875739644969,73.14395209580837,1188.147538461539,,,,19.44937254901961,105.7027,,,105.7027,1.2263,.2999369747899157,546.3358377358488,40.34676444444445,,61.21053962264153,341.966916981132,1,265
2020,ROU,7.955927927927929,116.5340307692308,82.97553603603603,76.13130188679243,1.084731250000006,77.20342138364782,1429.876736842105,,,,13.07161999999999,85.06218918918917,,,85.06218918918917,.5401585365853659,.7287974683544302,573.6561230769233,42.2855810810811,,40.09178461538462,292.6717297297296,1,260
2021,ROU,16.00109375,154.9362091254753,109.8377288888889,80.03401935483868,44.58943225806451,124.5306387096774,1492.418894736842,,,,16.30830964467005,126.2551351351351,,,126.2551351351351,.5512854251012147,.2492426778242677,644.0745798479084,61.94003571428568,,85.50047718631178,385.9255798479084,1,263
2022,ROU,24.56336563876654,163.9699719101124,129.3509495614036,115.9291333333333,29.46328484848486,145.9464695121951,1356.84258974359,,,,17.88196984924623,147.2459743589744,,,147.2459743589744,.5413596837944664,.8489504132231406,702.6197528089887,69.20389473684214,,143.7671404494382,606.6472857142858,1,267
2023,ROU,18.66546320346321,212.292737037037,137.1035238095239,142.719526627219,-7.853801169590646,134.6632366863906,1705.077717948718,,,,19.44307843137254,144.0260689655173,,,144.0260689655173,.5410532786885245,1.001709543568465,751.8491296296295,66.70423376623376,,111.1993555555556,518.5086394052043,1,270
2024,ROU,22.24008450704228,168.9195100401606,115.5992769953051,143.4119155844156,-20.84465384615384,122.0785519480519,1784.752333333333,,,,19.24408108108107,147.6739090909091,,,147.6739090909091,.6266529680365298,1.122932126696833,787.8768152610444,69.53659624413147,,91.87100803212859,525.5412862903225,1,249
2025,ROU,19.233,219.0762688679245,171.1352722222222,149.4496222222222,-18.95063503649634,129.8672888888889,2384.3840625,,,,35.51085906040271,261.5969259259259,,,261.5969259259259,.5836222222222224,.8762388888888888,1173.622773584906,88.57533519553071,,129.7145094339622,686.1706445497628,1,212
1994,RUS,0,0,0,,,,,,,,0,19.286,,,19.286,,0,0,,,105.41,107.433,1,1
1995,RUS,0,0,0,,,,,,,,0,20.5,,,20.5,,0,0,,,504.547,559.216,1,1
1996,RUS,573569.8975454546,164294.2165454545,600225.2757272727,121114.6676,32715.4088,153830.0764,,,,,82434,465145.9728333333,62227.538,,416475.8447142857,50.968,28285.56772727273,20356740.27190909,1616307.756,,1318612.554363636,9051157.607818181,1,11
1997,RUS,1426628.765571429,66770.49978571429,1235237.022785714,153830.0764,83101.0508,236931.1272,,,,,249594.044,17365.5,36116.1825,,35654.455,165.5448,16756.676,44789421.51442857,8966242.633928573,,4038232.605285714,12871385.79278572,1,14
1998,RUS,1637.06096,693.1372592592593,3867.92812,1204.021071428571,-242.7207333333333,945.1046428571428,544,,,,1160.494833333333,9.471666666666666,129.8463333333333,0,69.65900000000001,70.89928571428571,-1327.357111111111,57644.43988888889,11309.57265217391,,-1310.139407407407,19973.64451851852,1,27
1999,RUS,2769.771999999999,1089.517794871795,4901.753945945946,789.6337222222223,387.0748333333333,1176.708555555556,760.247,,,,1037.396956521739,73.25999999999999,7.85275,0,60.47011111111111,75.29469230769232,-626.8882307692307,61467.78687179487,9184.65802857143,,8532.90128205128,35417.36866666667,1,39
2000,RUS,2095.089708333333,2057.833909090909,6361.388062499999,871.6521000000001,1366.851064516129,2284.676466666667,2147.477,,,,1945.825666666667,41.37324999999999,9.787000000000001,0,38.25907142857142,57.96413333333333,-20.26338888888889,50336.12418181817,6649.702000000002,154178,11432.75476363637,35417.04832727274,1,55
2001,RUS,1649.950571428571,2284.193125000001,6753.841349206351,1200.218069767442,845.2468863636365,2065.438139534883,2154.516125,,,,2543.734902439025,63.65153333333334,23.04566666666667,0,64.29688235294118,56.16076470588235,-62.7415142857143,54118.92125000001,4585.272919354838,,8138.596444444446,30891.16093055555,1,72
2002,RUS,2155.592122222222,1846.08737,3494.605211111112,1518.438828571429,26.56208450704229,1545.380371428571,3830.919444444445,-868.652,0,,2571.30031884058,595.044857142857,217.6367777777778,0,547.6466764705883,91.68673684210525,-148.8115408163265,43723.96765999999,2828.473191011236,,4157.939119999999,19948.25569000001,1,100
2003,RUS,2001.950852173914,1523.14745522388,2776.351513043479,1300.902763440861,447.6503298969072,1745.967468085106,4583.708624999999,,0,,1876.417166666667,559.886,75.26411111111111,0,498.9328409090908,65.13086206896551,42.9653181818182,38871.17134328357,3898.979619469028,119.59,3921.265611940298,22255.58657894736,1,134
2004,RUS,2167.479959183673,1736.346447674419,2665.908224489798,1404.309675,535.9546370967741,1947.031057851239,6061.501782608697,,0,,1659.545930232558,935.6238837209304,58.44972727272727,0,801.4661568627454,47.85338888888889,127.3086449704141,37137.48925581397,3411.560068965517,8.058999999999999,4725.776639534881,23458.28798255814,1,172
2005,RUS,2332.812540106951,2742.316655813954,3590.56667379679,1589.437902097902,404.5577635135136,1940.300121621621,22803.75511538461,,0,,1535.005339181286,1418.683516129032,46.32291666666666,0,1246.67961971831,27.66719565217391,-2.161038461538442,38824.47080930233,3416.420591397849,,5865.488767441861,30520.40931627909,1,215
2006,RUS,2458.280518518517,3626.393630612246,4049.629168981482,1773.408557471264,901.9093181818184,2668.247068571428,33788.64803571429,,,,2170.627072463767,2019.815671232877,96.16477777777777,0,1926.130220779221,25.54476363636364,220.7455588235294,42252.8838979592,3711.560326291081,,8318.88114489796,32432.38266122448,1,245
2007,RUS,2739.122175213675,5013.987052631579,5702.558205128205,2559.342837563452,1091.49983248731,3650.693126903553,37379.93024999998,,,,3784.897175438595,1368.970397260274,147.5445384615385,0,1273.161475,35.30752,203.0711615384615,55371.80755263159,5159.949369565217,,7911.423830827066,37436.21124436087,1,266
2008,RUS,2402.021680497925,8385.915209558822,6279.704149377591,2777.531359813084,643.992753488372,3424.411271028038,29465.66662068966,,,,4329.68683259912,1381.359693877551,237.7819375,0,1171.985836065574,27.25354901960785,-959.8339622641513,60789.78879044118,4253.89490376569,,6567.908610294115,44188.59756249997,1,272
2009,RUS,2398.255845849803,9864.898859649127,7471.038525691699,3287.287991525424,1049.270309623431,4313.139693277309,92865.86453125,,,,4358.604472103006,765.6937073170732,275.4612,0,637.9995333333331,25.43475,-45.62199277978331,70786.04356491227,4770.451638888887,,5821.068245614032,43429.50424210525,1,285
2010,RUS,3181.109212121211,9612.007046822746,7645.779814393943,4173.936364372469,620.985228,4819.127398373984,94232.80248571427,,,,3028.684187755102,766.2711212121211,299.4836896551725,0,629.1106296296296,32.73807843137254,84.69297577854672,74462.58670234113,6026.77712977099,,8742.462508361203,48909.83371571905,1,299
2011,RUS,3246.891973384032,10819.07813333334,9507.731908745243,5504.919839999999,540.3214882812507,5960.137051181099,103333.1846216216,,,,4793.218483333333,1072.327235294118,752.2461379310344,,1095.221066666667,33.99112765957446,-132.5189137931036,100008.3633866666,7764.260433460071,,14731.40159333334,70637.1790533333,1,300
2012,RUS,3727.673724907061,13889.7540456026,9087.571892193302,6187.633138996142,20.42708712121212,6139.531950381677,127041.1219210527,,,,5204.745709302327,1425.2084375,964.5014545454545,,1310.307882352941,39.20984615384614,318.6884713804713,117213.4876026059,10174.31159925093,,15199.91351140065,82166.57594136809,1,307
2013,RUS,5137.196278625955,15181.7983421927,11984.18870229008,6483.833311284046,998.8481119691124,7461.423325581392,135792.5786923077,,,,5396.517763265308,3124.956761904763,1121.836739130435,,2176.817547619048,42.6676388888889,-543.4196283783784,140750.0688538205,12048.03518846154,,14442.13784053156,97626.58668106319,1,301
2014,RUS,5833.558293172693,27371.56837847222,19684.3004497992,7814.944243902439,3043.826272357722,10903.09201632653,257932.5981794871,,,,8799.033193133046,2341.447,3134.896363636363,,2941.366181818181,49.07732432432433,-1547.393659574469,166666.8053611111,15477.22051612903,,10249.45548263888,106964.3344583334,1,288
2015,RUS,6829.737130612248,30414.87861267604,25917.99434693878,12359.82512133891,3858.021293388428,16130.19501659752,272045.4858205129,,,,13612.84985526315,4074.851727272727,3043.430105263158,,3539.604862068965,29.22030158730158,-121.3271607142833,196985.4923521128,18626.06001224489,,15789.8734612676,140339.0516443661,1,284
2016,RUS,5336.051527659573,28380.50515272727,22873.3556638298,16903.4882652174,-1332.706708695652,15638.77624890829,253283.841125,,,,10891.25514035088,3608.2854,404.3647,,1523.108551724138,32.65636206896552,-636.4993321033209,205584.4893309092,22239.26586808509,,19123.38661818182,149089.2675199999,1,275
2017,RUS,6176.46595652174,31736.21031851851,24070.51596086959,16029.49648672566,-1009.28517982456,14945.1506123348,259680.8786500001,,,,13834.47352914798,2130.631266666667,1169.379222222222,,1656.50921875,26.94890476190476,-725.901759398497,216034.9830481482,26998.11350218341,,18152.01022222222,165302.1411592593,1,270
2018,RUS,7090.37894247788,37371.91154372626,34103.32635840709,15044.87112499999,5159.75128125,20295.22610762332,300027.0115945946,,,,12874.0624537037,7182.315727272727,4004.684894736843,,5348.085724137933,36.05740350877193,1279.454895348837,258775.6171520913,31635.1125044248,,33447.05344106464,205157.0984524714,1,263
2019,RUS,7259.893542986423,36079.56863706562,30193.30750678733,20746.33103196348,-4166.062563636362,16561.2453607306,300847.9627631579,,,,14431.50805909092,5252.832714285715,1635.232625,,3438.047586206897,35.2749076923077,-787.7426349206347,280403.9204942083,31554.1965837104,,33410.98987258688,208648.8292664094,1,259
2020,RUS,6510.194331775706,42169.49040476191,36314.85434112149,16459.5926775701,5256.095200934579,21715.68786915888,347905.6073157895,,,,15742.49319626169,3971.015625,3685.314428571429,,3898.561714285715,13.10621153846154,-465.4252938775508,310584.5776269842,34145.50024299066,,15352.70566269841,178798.9402539683,1,252
2021,RUS,13756.64100561799,63109.57701477833,48848.81640449437,22697.19925842696,9785.546825842697,32470.60137640449,565927.6423200001,,,,22209.22091428571,16933.83574999999,2626.1102,,11888.09896,14.79085714285714,-73.01456994818638,381169.3091576354,50344.07293258428,,53525.10375369459,291184.3661674877,1,203
2022,RUS,15727.2389520548,55500.69635714286,50401.90867808219,27650.09789510489,-185.4880902777775,27297.99006993006,304846.6201363635,,,,24092.74422448979,8048.645750000001,905.9640000000001,,4987.496428571429,10.24526315789473,-4705.204350649352,367509.0519523812,42160.60816666667,,31675.82192857143,260101.3155892857,1,168
2023,RUS,54868.62666438356,75328.15690532542,63666.11726712327,35385.71535251799,8638.73812413793,43199.67880575539,342080.1399565217,,,,28364.45840816326,18008.42507692308,3872.5392,,12401.58718181818,10.32226086956522,4588.178753246757,542236.5047100594,98771.77406206899,,66022.95154437871,392445.1487916668,1,169
2024,RUS,36921.95982170543,104283.4484899329,76533.86946511628,52674.86688524589,-5075.352187500001,44746.74124590166,762441.6963000001,,,,40977.81920769229,34156.25333333333,4174.445727272727,,10599.11878571428,13.1545,-1163.972405797101,540844.6181744966,125123.4839147287,,73449.51100671139,509510.0522080537,1,149
